city_name,date,pm25,n_rows
Nampa,2021-01-01,11.0,1
Nampa,2021-01-02,3.1,1
Nampa,2021-01-03,2.2,1
Nampa,2021-01-04,3.2,1
Nampa,2021-01-05,4.7,1
Nampa,2021-01-06,3.9,1
Nampa,2021-01-07,7.5,1
Nampa,2021-01-08,5.9,1
Nampa,2021-01-09,8.7,1
Nampa,2021-01-10,3.2,1
Nampa,2021-01-11,5.2,1
Nampa,2021-01-12,5.6,1
Nampa,2021-01-13,3.5,1
Nampa,2021-01-14,13.1,1
Nampa,2021-01-15,13.0,1
Nampa,2021-01-16,15.7,1
Nampa,2021-01-17,17.5,1
Nampa,2021-01-18,8.1,1
Nampa,2021-01-19,9.9,1
Nampa,2021-01-20,8.5,1
Nampa,2021-01-22,13.9,1
Nampa,2021-01-23,5.1,1
Nampa,2021-01-24,4.1,1
Nampa,2021-01-25,7.7,1
Nampa,2021-01-26,6.9,1
Nampa,2021-01-27,2.2,1
Nampa,2021-01-28,2.5,1
Nampa,2021-01-30,3.5,1
Nampa,2021-01-31,2.3,1
Nampa,2021-02-01,3.1,1
Nampa,2021-02-03,6.1,1
Nampa,2021-02-05,4.9,1
Nampa,2021-02-06,7.0,1
Nampa,2021-02-07,5.1,1
Nampa,2021-02-08,6.2,1
Nampa,2021-02-09,7.9,1
Nampa,2021-02-10,12.2,1
Nampa,2021-02-11,7.7,1
Nampa,2021-02-12,5.4,1
Nampa,2021-02-13,9.9,1
Nampa,2021-02-15,9.4,1
Nampa,2021-02-16,1.0,1
Nampa,2021-02-17,2.7,1
Nampa,2021-02-18,5.5,1
Nampa,2021-02-19,4.2,1
Nampa,2021-02-20,7.7,1
Nampa,2021-02-21,6.2,1
Nampa,2021-02-22,5.9,1
Nampa,2021-02-23,3.9,1
Nampa,2021-02-24,3.9,1
Nampa,2021-02-25,6.2,1
Nampa,2021-02-27,2.1,1
Nampa,2021-02-28,7.0,1
Nampa,2021-03-01,2.7,1
Nampa,2021-03-02,4.5,1
Nampa,2021-03-03,8.6,1
Nampa,2021-03-04,18.5,1
Nampa,2021-03-05,4.0,1
Nampa,2021-03-06,6.5,1
Nampa,2021-03-07,2.5,1
Nampa,2021-03-09,7.8,1
Nampa,2021-03-10,8.1,1
Nampa,2021-03-11,5.9,1
Nampa,2021-03-12,6.1,1
Nampa,2021-03-13,10.7,1
Nampa,2021-03-14,9.7,1
Nampa,2021-03-15,4.0,1
Nampa,2021-03-16,3.9,1
Nampa,2021-03-17,6.4,1
Nampa,2021-03-18,4.0,1
Nampa,2021-03-19,3.6,1
Nampa,2021-03-20,1.9,1
Nampa,2021-03-21,4.0,1
Nampa,2021-03-23,2.0,1
Nampa,2021-03-24,4.0,1
Nampa,2021-03-25,1.3,1
Nampa,2021-03-26,4.1,1
Nampa,2021-04-01,8.3,1
Nampa,2021-04-02,10.2,1
Nampa,2021-04-03,11.7,1
Nampa,2021-04-04,10.0,1
Nampa,2021-04-05,3.8,1
Nampa,2021-04-06,5.4,1
Nampa,2021-04-07,5.3,1
Nampa,2021-04-08,4.3,1
Nampa,2021-04-09,5.5,1
Nampa,2021-04-10,5.6,1
Nampa,2021-04-11,2.6,1
Nampa,2021-04-12,3.7,1
Nampa,2021-04-13,4.7,1
Nampa,2021-04-14,3.6,1
Nampa,2021-04-15,3.9,1
Nampa,2021-04-16,5.2,1
Nampa,2021-04-17,6.0,1
Nampa,2021-04-18,7.5,1
Nampa,2021-04-19,9.5,1
Nampa,2021-04-20,5.6,1
Nampa,2021-04-21,5.5,1
Nampa,2021-04-22,6.9,1
Nampa,2021-04-23,9.0,1
Nampa,2021-04-24,6.7,1
Nampa,2021-04-25,2.0,1
Nampa,2021-04-26,2.1,1
Nampa,2021-04-28,5.7,1
Nampa,2021-04-29,9.8,1
Nampa,2021-04-30,6.5,1
Nampa,2021-05-01,5.0,1
Nampa,2021-05-02,3.9,1
Nampa,2021-05-03,7.9,1
Nampa,2021-05-04,4.7,1
Nampa,2021-05-05,6.4,1
Nampa,2021-05-06,7.1,1
Nampa,2021-05-07,3.7,1
Nampa,2021-05-08,3.5,1
Nampa,2021-05-09,2.6,1
Nampa,2021-05-10,3.1,1
Nampa,2021-05-11,5.4,1
Nampa,2021-05-12,8.8,1
Nampa,2021-05-16,7.8,1
Nampa,2021-05-17,18.7,1
Nampa,2021-05-19,4.7,1
Nampa,2021-05-20,5.0,1
Nampa,2021-05-21,4.7,1
Nampa,2021-05-22,3.9,1
Nampa,2021-05-23,4.2,1
Nampa,2021-05-24,2.9,1
Nampa,2021-05-25,2.3,1
Nampa,2021-05-26,3.0,1
Nampa,2021-05-27,4.9,1
Nampa,2021-05-28,5.0,1
Nampa,2021-05-29,4.0,1
Nampa,2021-05-30,4.8,1
Nampa,2021-05-31,4.2,1
Nampa,2021-06-01,6.1,1
Nampa,2021-06-02,7.6,1
Nampa,2021-06-03,7.8,1
Nampa,2021-06-08,4.7,1
Nampa,2021-06-09,4.7,1
Nampa,2021-06-10,4.2,1
Nampa,2021-06-11,4.4,1
Nampa,2021-06-12,3.7,1
Nampa,2021-06-13,6.2,1
Nampa,2021-06-14,5.9,1
Nampa,2021-06-15,6.9,1
Nampa,2021-06-17,6.7,1
Nampa,2021-06-18,8.5,1
Nampa,2021-06-19,8.7,1
Nampa,2021-06-20,6.2,1
Nampa,2021-06-21,7.7,1
Nampa,2021-06-22,13.8,1
Nampa,2021-06-23,7.6,1
Nampa,2021-06-25,6.2,1
Nampa,2021-06-26,7.2,1
Nampa,2021-06-27,8.4,1
Nampa,2021-06-28,14.7,1
Nampa,2021-06-29,7.7,1
Nampa,2021-06-30,6.7,1
Nampa,2021-07-01,7.7,1
Nampa,2021-07-02,9.2,1
Nampa,2021-07-03,14.2,1
Nampa,2021-07-04,22.2,1
Nampa,2021-07-05,10.1,1
Nampa,2021-07-06,13.1,1
Nampa,2021-07-07,10.3,1
Nampa,2021-07-08,8.1,1
Nampa,2021-07-09,8.0,1
Nampa,2021-07-16,5.3,1
Nampa,2021-07-17,15.7,1
Nampa,2021-07-19,29.4,1
Nampa,2021-07-20,23.5,1
Nampa,2021-07-21,21.4,1
Nampa,2021-07-23,4.6,1
Nampa,2021-07-26,26.3,1
Nampa,2021-07-27,25.8,1
Nampa,2021-07-30,12.7,1
Nampa,2021-08-01,14.7,1
Nampa,2021-08-04,10.6,1
Nampa,2021-08-06,17.0,1
Nampa,2021-08-07,15.2,1
Nampa,2021-08-08,7.8,1
Nampa,2021-08-09,9.5,1
Nampa,2021-08-10,9.7,1
Nampa,2021-08-11,11.6,1
Nampa,2021-08-15,58.7,1
Nampa,2021-08-16,42.3,1
Nampa,2021-08-18,23.5,1
Nampa,2021-08-19,14.5,1
Nampa,2021-08-20,17.6,1
Nampa,2021-08-21,13.0,1
Nampa,2021-08-22,14.7,1
Nampa,2021-08-24,11.1,1
Nampa,2021-08-25,19.9,1
Nampa,2021-08-26,20.8,1
Nampa,2021-08-27,2.9,1
Nampa,2021-08-28,9.8,1
Nampa,2021-08-29,10.3,1
Nampa,2021-08-30,23.1,1
Nampa,2021-08-31,13.2,1
Nampa,2021-09-01,5.1,1
Nampa,2021-09-04,14.3,1
Nampa,2021-09-05,26.4,1
Nampa,2021-09-06,45.4,1
Nampa,2021-09-07,58.6,1
Nampa,2021-09-09,44.4,1
Nampa,2021-09-10,28.0,1
Nampa,2021-09-14,7.8,1
Nampa,2021-09-16,5.5,1
Nampa,2021-09-17,8.1,1
Nampa,2021-09-21,4.2,1
Nampa,2021-09-22,6.2,1
Nampa,2021-09-23,5.5,1
Nampa,2021-09-24,14.4,1
Nampa,2021-09-25,16.6,1
Nampa,2021-09-26,12.2,1
Nampa,2021-09-27,8.7,1
Nampa,2021-09-28,2.7,1
Nampa,2021-09-29,6.7,1
Nampa,2021-09-30,7.2,1
Nampa,2021-10-01,8.5,1
Nampa,2021-10-02,9.6,1
Nampa,2021-10-03,4.8,1
Nampa,2021-10-04,8.5,1
Nampa,2021-10-05,16.7,1
Nampa,2021-10-06,8.5,1
Nampa,2021-10-07,5.0,1
Nampa,2021-10-08,5.5,1
Nampa,2021-10-09,6.6,1
Nampa,2021-10-10,4.0,1
Nampa,2021-10-12,6.6,1
Nampa,2021-10-13,12.5,1
Nampa,2021-10-14,5.1,1
Nampa,2021-10-15,3.3,1
Nampa,2021-10-16,3.2,1
Nampa,2021-10-17,6.7,1
Nampa,2021-10-18,13.7,1
Nampa,2021-10-19,8.7,1
Nampa,2021-10-21,5.4,1
Nampa,2021-10-22,4.5,1
Nampa,2021-10-24,3.0,1
Nampa,2021-10-27,5.2,1
Nampa,2021-10-29,2.1,1
Nampa,2021-10-30,6.5,1
Nampa,2021-11-04,2.6,1
Nampa,2021-11-05,4.4,1
Nampa,2021-11-06,3.2,1
Nampa,2021-11-07,5.2,1
Nampa,2021-11-08,8.2,1
Nampa,2021-11-09,4.3,1
Nampa,2021-11-10,12.6,1
Nampa,2021-11-11,11.9,1
Nampa,2021-11-12,17.0,1
Nampa,2021-11-13,11.7,1
Nampa,2021-11-14,7.5,1
Nampa,2021-11-15,11.2,1
Nampa,2021-11-16,6.2,1
Nampa,2021-11-17,6.9,1
Nampa,2021-11-18,4.8,1
Nampa,2021-11-22,11.5,1
Nampa,2021-11-24,7.8,1
Nampa,2021-11-25,9.2,1
Nampa,2021-11-28,24.9,1
Nampa,2021-11-30,21.7,1
Nampa,2021-12-02,30.9,1
Nampa,2021-12-03,29.7,1
Nampa,2021-12-04,21.5,1
Nampa,2021-12-05,10.7,1
Nampa,2021-12-06,11.6,1
Nampa,2021-12-08,7.6,1
Nampa,2021-12-09,4.7,1
Nampa,2021-12-10,3.9,1
Nampa,2021-12-11,2.9,1
Nampa,2021-12-12,1.3,1
Nampa,2021-12-13,2.1,1
Nampa,2021-12-15,4.5,1
Nampa,2021-12-16,2.4,1
Nampa,2021-12-17,8.0,1
Nampa,2021-12-18,4.6,1
Nampa,2021-12-19,6.7,1
Nampa,2021-12-20,14.6,1
Nampa,2021-12-21,22.9,1
Nampa,2021-12-22,10.8,1
Nampa,2021-12-23,2.4,1
Nampa,2021-12-28,4.7,1
Nampa,2021-12-29,6.2,1
Nampa,2021-12-30,6.9,1
Nampa,2021-12-31,6.5,1
Nampa,2022-01-02,3.8,1
Nampa,2022-01-03,4.5,1
Nampa,2022-01-05,5.6,1
Nampa,2022-01-06,9.1,1
Nampa,2022-01-07,2.4,1
Nampa,2022-01-08,4.6,1
Nampa,2022-01-09,2.8,1
Nampa,2022-01-10,5.8,1
Nampa,2022-01-11,12.9,1
Nampa,2022-01-12,21.3,1
Nampa,2022-01-13,21.6,1
Nampa,2022-01-14,17.7,1
Nampa,2022-01-15,8.8,1
Nampa,2022-01-16,11.7,1
Nampa,2022-01-17,15.8,1
Nampa,2022-01-18,8.1,1
Nampa,2022-01-19,11.2,1
Nampa,2022-01-20,6.7,1
Nampa,2022-01-22,7.8,1
Nampa,2022-01-23,11.0,1
Nampa,2022-01-24,7.7,1
Nampa,2022-01-25,7.5,1
Nampa,2022-01-26,7.5,1
Nampa,2022-01-27,7.8,1
Nampa,2022-01-28,13.5,1
Nampa,2022-01-29,22.0,1
Nampa,2022-01-31,17.1,1
Nampa,2022-02-01,13.8,1
Nampa,2022-02-02,7.3,1
Nampa,2022-02-03,7.0,1
Nampa,2022-02-04,7.8,1
Nampa,2022-02-05,19.2,1
Nampa,2022-02-06,16.2,1
Nampa,2022-02-07,10.7,1
Nampa,2022-02-08,21.3,1
Nampa,2022-02-09,22.2,1
Nampa,2022-02-10,19.2,1
Nampa,2022-02-11,14.2,1
Nampa,2022-02-12,11.2,1
Nampa,2022-02-13,12.6,1
Nampa,2022-02-14,13.3,1
Nampa,2022-02-15,2.4,1
Nampa,2022-02-16,4.3,1
Nampa,2022-02-17,7.0,1
Nampa,2022-02-18,14.3,1
Nampa,2022-02-19,9.8,1
Nampa,2022-02-20,7.9,1
Nampa,2022-02-21,4.3,1
Nampa,2022-02-22,4.4,1
Nampa,2022-02-23,3.4,1
Nampa,2022-02-24,5.4,1
Nampa,2022-02-25,5.3,1
Nampa,2022-02-26,5.6,1
Nampa,2022-02-27,4.4,1
Nampa,2022-02-28,7.3,1
Nampa,2022-03-01,15.2,1
Nampa,2022-03-02,8.6,1
Nampa,2022-03-03,8.7,1
Nampa,2022-03-04,1.8,1
Nampa,2022-03-05,1.7,1
Nampa,2022-03-06,2.0,1
Nampa,2022-03-07,6.2,1
Nampa,2022-03-08,6.7,1
Nampa,2022-03-09,1.7,1
Nampa,2022-03-10,4.0,1
Nampa,2022-03-11,5.6,1
Nampa,2022-03-12,3.7,1
Nampa,2022-03-13,2.2,1
Nampa,2022-03-14,2.4,1
Nampa,2022-03-15,2.3,1
Nampa,2022-03-16,2.3,1
Nampa,2022-03-17,3.0,1
Nampa,2022-03-18,3.8,1
Nampa,2022-03-19,3.6,1
Nampa,2022-03-20,1.5,1
Nampa,2022-03-21,4.6,1
Nampa,2022-03-22,7.3,1
Nampa,2022-03-23,3.5,1
Nampa,2022-03-24,4.6,1
Nampa,2022-03-25,8.0,1
Nampa,2022-03-26,11.7,1
Nampa,2022-03-27,11.0,1
Nampa,2022-03-28,7.0,1
Nampa,2022-03-29,3.0,1
Nampa,2022-03-30,3.6,1
Nampa,2022-03-31,4.4,1
Nampa,2022-04-01,5.2,1
Nampa,2022-04-02,5.1,1
Nampa,2022-04-03,4.0,1
Nampa,2022-04-04,13.2,1
Nampa,2022-04-05,2.4,1
Nampa,2022-04-06,8.3,1
Nampa,2022-04-07,6.2,1
Nampa,2022-04-08,7.7,1
Nampa,2022-04-09,1.7,1
Nampa,2022-04-10,2.7,1
Nampa,2022-04-11,1.4,1
Nampa,2022-04-12,1.7,1
Nampa,2022-04-13,2.2,1
Nampa,2022-04-14,2.0,1
Nampa,2022-04-15,3.2,1
Nampa,2022-04-16,2.7,1
Nampa,2022-04-17,2.5,1
Nampa,2022-04-18,7.5,1
Nampa,2022-04-19,2.7,1
Nampa,2022-04-20,2.1,1
Nampa,2022-04-21,3.0,1
Nampa,2022-04-23,2.6,1
Nampa,2022-04-24,3.0,1
Nampa,2022-04-25,3.7,1
Nampa,2022-04-26,6.6,1
Nampa,2022-04-27,2.9,1
Nampa,2022-04-28,3.1,1
Nampa,2022-04-29,3.9,1
Nampa,2022-04-30,4.2,1
Nampa,2022-05-01,2.1,1
Nampa,2022-05-02,2.2,1
Nampa,2022-05-03,2.0,1
Nampa,2022-05-04,3.8,1
Nampa,2022-05-05,5.1,1
Nampa,2022-05-06,4.6,1
Nampa,2022-05-07,1.2,1
Nampa,2022-05-08,1.2,1
Nampa,2022-05-09,1.1,1
Nampa,2022-05-10,2.4,1
Nampa,2022-05-11,2.0,1
Nampa,2022-05-12,2.9,1
Nampa,2022-05-13,2.5,1
Nampa,2022-05-14,3.7,1
Nampa,2022-05-15,3.2,1
Nampa,2022-05-16,2.7,1
Nampa,2022-05-17,3.5,1
Nampa,2022-05-18,5.5,1
Nampa,2022-05-19,3.8,1
Nampa,2022-05-20,2.3,1
Nampa,2022-05-21,3.0,1
Nampa,2022-05-22,2.5,1
Nampa,2022-05-23,4.0,1
Nampa,2022-05-24,4.5,1
Nampa,2022-05-25,5.3,1
Nampa,2022-05-26,6.5,1
Nampa,2022-05-27,4.7,1
Nampa,2022-05-28,4.6,1
Nampa,2022-05-29,0.9,1
Nampa,2022-05-30,1.1,1
Nampa,2022-05-31,3.1,1
Nampa,2022-06-01,3.7,1
Nampa,2022-06-02,4.1,1
Nampa,2022-06-03,5.4,1
Nampa,2022-06-04,4.1,1
Nampa,2022-06-05,2.7,1
Nampa,2022-06-06,3.3,1
Nampa,2022-06-07,3.9,1
Nampa,2022-06-08,5.7,1
Nampa,2022-06-09,7.8,1
Nampa,2022-06-10,4.6,1
Nampa,2022-06-11,3.6,1
Nampa,2022-06-12,1.2,1
Nampa,2022-06-13,1.7,1
Nampa,2022-06-14,6.3,1
Nampa,2022-06-15,8.2,1
Nampa,2022-06-16,6.0,1
Nampa,2022-06-17,5.7,1
Nampa,2022-06-18,4.5,1
Nampa,2022-06-19,1.5,1
Nampa,2022-06-20,2.9,1
Nampa,2022-06-21,16.4,1
Nampa,2022-06-22,11.2,1
Nampa,2022-06-23,9.4,1
Nampa,2022-06-24,6.7,1
Nampa,2022-06-25,11.3,1
Nampa,2022-06-26,9.5,1
Nampa,2022-06-27,8.4,1
Nampa,2022-06-28,8.7,1
Nampa,2022-06-29,6.0,1
Nampa,2022-06-30,10.5,1
Nampa,2022-07-01,8.9,1
Nampa,2022-07-02,9.9,1
Nampa,2022-07-03,8.9,1
Nampa,2022-07-04,39.9,1
Nampa,2022-07-05,31.1,1
Nampa,2022-07-06,10.3,1
Nampa,2022-07-07,12.5,1
Nampa,2022-07-08,7.2,1
Nampa,2022-07-09,11.9,1
Nampa,2022-07-10,8.4,1
Nampa,2022-07-11,5.8,1
Nampa,2022-07-12,10.2,1
Nampa,2022-07-13,9.8,1
Nampa,2022-07-14,13.7,1
Nampa,2022-07-15,17.4,1
Nampa,2022-07-16,9.5,1
Nampa,2022-07-21,11.2,1
Nampa,2022-07-22,10.7,1
Nampa,2022-07-23,5.7,1
Nampa,2022-07-24,6.2,1
Nampa,2022-07-25,11.6,1
Nampa,2022-07-26,13.4,1
Nampa,2022-07-27,9.7,1
Nampa,2022-07-28,13.5,1
Nampa,2022-07-29,13.2,1
Nampa,2022-07-30,9.5,1
Nampa,2022-07-31,10.1,1
Nampa,2022-08-01,13.5,1
Nampa,2022-08-02,18.2,1
Nampa,2022-08-03,14.2,1
Nampa,2022-08-04,11.4,1
Nampa,2022-08-05,10.9,1
Nampa,2022-08-06,8.2,1
Nampa,2022-08-07,9.4,1
Nampa,2022-08-08,15.9,1
Nampa,2022-08-09,16.7,1
Nampa,2022-08-10,9.2,1
Nampa,2022-08-11,8.8,1
Nampa,2022-08-12,20.5,1
Nampa,2022-08-13,10.1,1
Nampa,2022-08-14,6.8,1
Nampa,2022-08-15,8.4,1
Nampa,2022-08-16,15.4,1
Nampa,2022-08-17,25.9,1
Nampa,2022-08-18,34.7,1
Nampa,2022-08-19,13.0,1
Nampa,2022-08-20,22.1,1
Nampa,2022-08-21,16.2,1
Nampa,2022-08-22,9.2,1
Nampa,2022-08-23,16.6,1
Nampa,2022-08-24,16.4,1
Nampa,2022-08-25,16.9,1
Nampa,2022-08-26,15.0,1
Nampa,2022-08-27,16.9,1
Nampa,2022-08-28,7.0,1
Nampa,2022-08-29,28.9,1
Nampa,2022-08-30,19.2,1
Nampa,2022-08-31,21.7,1
Nampa,2022-09-01,22.2,1
Nampa,2022-09-02,25.2,1
Nampa,2022-09-03,14.4,1
Nampa,2022-09-04,27.2,1
Nampa,2022-09-05,37.1,1
Nampa,2022-09-06,27.0,1
Nampa,2022-09-07,38.1,1
Nampa,2022-09-08,22.8,1
Nampa,2022-09-09,60.6,1
Nampa,2022-09-10,40.6,1
Nampa,2022-09-11,45.0,1
Nampa,2022-09-12,42.7,1
Nampa,2022-09-13,19.7,1
Nampa,2022-09-14,21.7,1
Nampa,2022-09-15,13.8,1
Nampa,2022-09-16,13.2,1
Nampa,2022-09-17,12.1,1
Nampa,2022-09-18,8.0,1
Nampa,2022-09-19,10.8,1
Nampa,2022-09-20,9.8,1
Nampa,2022-09-21,9.2,1
Nampa,2022-09-22,7.0,1
Nampa,2022-09-23,45.6,1
Nampa,2022-09-24,12.4,1
Nampa,2022-09-25,13.5,1
Nampa,2022-09-26,23.2,1
Nampa,2022-09-28,19.7,1
Nampa,2022-09-29,9.6,1
Nampa,2022-09-30,4.5,1
Nampa,2022-10-01,7.8,1
Nampa,2022-10-02,6.0,1
Nampa,2022-10-03,9.2,1
Nampa,2022-10-04,10.8,1
Nampa,2022-10-05,9.6,1
Nampa,2022-10-06,10.6,1
Nampa,2022-10-07,26.8,1
Nampa,2022-10-08,24.5,1
Nampa,2022-10-09,28.8,1
Nampa,2022-10-10,19.6,1
Nampa,2022-10-11,10.2,1
Nampa,2022-10-12,10.4,1
Nampa,2022-10-13,13.1,1
Nampa,2022-10-14,16.4,1
Nampa,2022-10-15,34.1,1
Nampa,2022-10-16,11.1,1
Nampa,2022-10-17,23.4,1
Nampa,2022-10-18,21.0,1
Nampa,2022-10-19,33.6,1
Nampa,2022-10-20,25.8,1
Nampa,2022-10-21,20.7,1
Nampa,2022-10-22,2.1,1
Nampa,2022-10-23,3.0,1
Nampa,2022-10-24,5.6,1
Nampa,2022-10-25,6.0,1
Nampa,2022-10-26,2.1,1
Nampa,2022-10-27,5.5,1
Nampa,2022-10-28,6.8,1
Nampa,2022-10-29,18.3,1
Nampa,2022-10-30,19.5,1
Nampa,2022-10-31,13.1,1
Nampa,2022-11-02,7.7,1
Nampa,2022-11-03,5.4,1
Nampa,2022-11-04,2.5,1
Nampa,2022-11-05,3.5,1
Nampa,2022-11-06,2.6,1
Nampa,2022-11-07,4.7,1
Nampa,2022-11-08,6.3,1
Nampa,2022-11-09,6.6,1
Nampa,2022-11-10,15.5,1
Nampa,2022-11-11,9.0,1
Nampa,2022-11-12,8.7,1
Nampa,2022-11-13,9.5,1
Nampa,2022-11-14,16.1,1
Nampa,2022-11-15,27.1,1
Nampa,2022-11-16,27.1,1
Nampa,2022-11-17,26.2,1
Nampa,2022-11-18,13.8,1
Nampa,2022-11-19,19.4,1
Nampa,2022-11-20,17.0,1
Nampa,2022-11-21,28.5,1
Nampa,2022-11-22,25.8,1
Nampa,2022-11-23,29.7,1
Nampa,2022-11-24,24.2,1
Nampa,2022-11-25,10.6,1
Nampa,2022-11-26,13.6,1
Nampa,2022-11-27,6.5,1
Nampa,2022-11-28,4.0,1
Nampa,2022-11-29,6.5,1
Nampa,2022-12-01,4.7,1
Nampa,2022-12-02,3.4,1
Nampa,2022-12-03,4.6,1
Nampa,2022-12-04,6.3,1
Nampa,2022-12-05,17.4,1
Nampa,2022-12-06,24.7,1
Nampa,2022-12-07,13.5,1
Nampa,2022-12-08,10.9,1
Nampa,2022-12-09,5.4,1
Nampa,2022-12-10,2.0,1
Nampa,2022-12-11,3.3,1
Nampa,2022-12-12,5.0,1
Nampa,2022-12-13,2.6,1
Nampa,2022-12-14,4.4,1
Nampa,2022-12-15,7.8,1
Nampa,2022-12-16,33.5,1
Nampa,2022-12-17,5.6,1
Nampa,2022-12-18,11.5,1
Nampa,2022-12-20,23.2,1
Nampa,2022-12-21,9.5,1
Nampa,2022-12-22,3.6,1
Nampa,2022-12-23,4.4,1
Nampa,2022-12-24,13.6,1
Nampa,2022-12-25,21.0,1
Nampa,2022-12-26,32.5,1
Nampa,2022-12-27,1.3,1
Nampa,2022-12-28,1.6,1
Nampa,2022-12-29,3.8,1
Nampa,2022-12-30,1.8,1
Nampa,2022-12-31,4.3,1
Nampa,2023-01-01,5.7,1
Nampa,2023-01-02,4.3,1
Nampa,2023-01-03,7.3,1
Nampa,2023-01-04,8.2,1
Nampa,2023-01-05,4.6,1
Nampa,2023-01-06,13.2,1
Nampa,2023-01-07,5.5,1
Nampa,2023-01-08,3.7,1
Nampa,2023-01-09,2.1,1
Nampa,2023-01-10,7.3,1
Nampa,2023-01-11,7.2,1
Nampa,2023-01-12,3.3,1
Nampa,2023-01-13,3.4,1
Nampa,2023-01-14,3.1,1
Nampa,2023-01-15,3.1,1
Nampa,2023-01-16,5.5,1
Nampa,2023-01-17,4.6,1
Nampa,2023-01-18,2.1,1
Nampa,2023-01-19,2.2,1
Nampa,2023-01-20,6.4,1
Nampa,2023-01-21,13.7,1
Nampa,2023-01-22,9.5,1
Nampa,2023-01-23,7.5,1
Nampa,2023-01-24,13.5,1
Nampa,2023-01-25,11.7,1
Nampa,2023-01-26,11.8,1
Nampa,2023-01-27,7.5,1
Nampa,2023-01-28,5.3,1
Nampa,2023-01-29,2.4,1
Nampa,2023-01-30,5.7,1
Nampa,2023-01-31,5.3,1
Nampa,2023-02-01,10.2,1
Nampa,2023-02-02,11.4,1
Nampa,2023-02-03,13.7,1
Nampa,2023-02-04,18.0,1
Nampa,2023-02-05,3.7,1
Nampa,2023-02-06,7.4,1
Nampa,2023-02-07,6.7,1
Nampa,2023-02-08,8.2,1
Nampa,2023-02-09,6.6,1
Nampa,2023-02-10,6.2,1
Nampa,2023-02-11,14.3,1
Nampa,2023-02-12,20.5,1
Nampa,2023-02-13,7.5,1
Nampa,2023-02-14,2.9,1
Nampa,2023-02-15,4.2,1
Nampa,2023-02-16,5.2,1
Nampa,2023-02-17,11.2,1
Nampa,2023-02-18,10.2,1
Nampa,2023-02-19,14.0,1
Nampa,2023-02-20,11.2,1
Nampa,2023-02-21,4.3,1
Nampa,2023-02-22,3.1,1
Nampa,2023-02-23,3.9,1
Nampa,2023-02-24,3.3,1
Nampa,2023-02-25,8.4,1
Nampa,2023-02-26,4.8,1
Nampa,2023-02-27,2.6,1
Nampa,2023-02-28,2.0,1
Nampa,2023-03-01,2.3,1
Nampa,2023-03-02,4.1,1
Nampa,2023-03-03,3.3,1
Nampa,2023-03-04,4.5,1
Nampa,2023-03-05,1.3,1
Nampa,2023-03-06,3.6,1
Nampa,2023-03-07,3.1,1
Nampa,2023-03-08,4.0,1
Nampa,2023-03-09,2.4,1
Nampa,2023-03-10,1.5,1
Nampa,2023-03-11,3.3,1
Nampa,2023-03-12,1.9,1
Nampa,2023-03-13,1.5,1
Nampa,2023-03-14,1.8,1
Nampa,2023-03-15,2.0,1
Nampa,2023-03-16,3.9,1
Nampa,2023-03-17,3.3,1
Nampa,2023-03-18,5.2,1
Nampa,2023-03-19,6.4,1
Nampa,2023-03-20,2.3,1
Nampa,2023-03-21,2.8,1
Nampa,2023-03-22,3.7,1
Nampa,2023-03-23,2.2,1
Nampa,2023-03-24,1.0,1
Nampa,2023-03-25,1.6,1
Nampa,2023-03-26,1.4,1
Nampa,2023-03-27,2.6,1
Nampa,2023-03-28,2.4,1
Nampa,2023-03-29,2.9,1
Nampa,2023-03-30,1.5,1
Nampa,2023-03-31,3.1,1
Nampa,2023-04-01,1.6,1
Nampa,2023-04-02,2.3,1
Nampa,2023-04-03,1.0,1
Nampa,2023-04-04,1.5,1
Nampa,2023-04-05,2.8,1
Nampa,2023-04-06,2.2,1
Nampa,2023-04-07,3.9,1
Nampa,2023-04-08,6.8,1
Nampa,2023-04-09,4.0,1
Nampa,2023-04-10,4.7,1
Nampa,2023-04-11,5.4,1
Nampa,2023-04-12,2.6,1
Nampa,2023-04-13,3.3,1
Nampa,2023-04-14,6.5,1
Nampa,2023-04-15,3.4,1
Nampa,2023-04-16,7.5,1
Nampa,2023-04-17,6.5,1
Nampa,2023-04-18,3.7,1
Nampa,2023-04-21,2.3,1
Nampa,2023-04-22,3.9,1
Nampa,2023-04-23,3.0,1
Nampa,2023-04-24,2.2,1
Nampa,2023-04-25,1.8,1
Nampa,2023-04-26,4.8,1
Nampa,2023-04-27,5.3,1
Nampa,2023-04-28,5.2,1
Nampa,2023-04-29,7.8,1
Nampa,2023-04-30,6.5,1
Nampa,2023-05-01,6.2,1
Nampa,2023-05-02,6.0,1
Nampa,2023-05-03,8.9,1
Nampa,2023-05-04,4.9,1
Nampa,2023-05-05,1.7,1
Nampa,2023-05-06,2.3,1
Nampa,2023-05-07,1.4,1
Nampa,2023-05-08,3.6,1
Nampa,2023-05-09,1.5,1
Nampa,2023-05-10,2.1,1
Nampa,2023-05-11,3.8,1
Nampa,2023-05-12,5.4,1
Nampa,2023-05-13,5.6,1
Nampa,2023-05-14,3.9,1
Nampa,2023-05-15,4.7,1
Nampa,2023-05-16,5.0,1
Nampa,2023-05-18,8.5,1
Nampa,2023-05-19,23.7,1
Nampa,2023-05-20,22.2,1
Nampa,2023-05-21,14.6,1
