time_stamp,sensor_index,humidity,pm2.5_atm_a,pm2.5_atm_b
1737504000,248583,44,8.7,8.8
1744934400,248583,27,1.4,1.5
1755043200,248583,28,8.8,9.6
1768608000,248583,64,16.7,16.8
1748995200,248583,29,3.1,3.4
1762128000,248583,52,4.0,4.1
1766016000,248583,62,5.6,5.7
1748131200,248583,37,5.7,6.1
1737763200,248583,39,6.7,6.7
1757721600,248583,49,7.6,7.8
1762387200,248583,61,4.8,5.0
1742774400,248583,57,3.5,3.6
1746057600,248583,40,4.0,4.1
1750291200,248583,32,5.0,5.4
1766880000,248583,42,1.2,1.3
1748390400,248583,36,3.8,4.1
1750118400,248583,32,4.7,4.9
1740009600,248583,57,6.3,6.5
1769299200,248583,51,9.8,9.7
1753315200,248583,30,6.1,6.5
1766448000,248583,80,6.6,7.0
1756771200,248583,36,22.9,23.6
1752364800,248583,31,6.5,7.2
1768521600,248583,66,21.5,21.8
1760313600,248583,49,3.1,3.2
1743811200,248583,40,2.9,2.9
1747958400,248583,44,2.3,2.4
1753920000,248583,26,8.0,9.0
1748908800,248583,30,0.9,1.0
1756252800,248583,67,14.7,15.3
1737936000,248583,42,6.9,6.8
1753574400,248583,29,1.9,2.3
1748304000,248583,38,5.4,5.8
1755820800,248583,27,19.6,20.3
1761696000,248583,52,6.5,6.7
1754092800,248583,40,8.9,9.7
1751414400,248583,28,6.8,7.8
1760400000,248583,58,3.0,3.2
1769558400,248583,56,15.6,16.2
1735603200,248583,51,5.6,5.8
1761264000,248583,49,16.2,16.9
1742601600,248583,49,1.0,1.0
1750982400,248583,34,4.8,5.0
1751241600,248583,33,2.3,2.8
1736553600,248583,54,6.6,6.6
1751328000,248583,31,4.9,5.7
1742256000,248583,52,2.3,2.5
1741737600,248583,48,6.4,6.5
1750464000,248583,45,2.5,2.5
1749340800,248583,38,6.3,6.9
1739750400,248583,58,4.5,4.6
1737331200,248583,43,6.5,6.6
1741564800,248583,44,5.9,6.0
1745884800,248583,53,9.1,9.1
1743465600,248583,49,2.8,2.8
1737158400,248583,43,6.1,6.2
1750809600,248583,29,3.8,4.1
1752451200,248583,31,2.9,3.5
1765843200,248583,68,12.3,12.7
1761868800,248583,55,12.3,12.9
1738800000,248583,49,4.6,4.7
1740873600,248583,47,7.3,7.3
1769472000,248583,50,8.3,8.1
1767225600,248583,67,18.9,19.3
1737590400,248583,44,8.4,8.4
1752537600,248583,32,1.8,2.2
1756684800,248583,36,26.4,27.3
1752883200,248583,31,18.2,19.2
1758931200,248583,31,27.9,29.1
1754438400,248583,29,2.6,3.1
1753833600,248583,26,2.2,2.7
1749427200,248583,37,5.6,6.2
1766707200,248583,60,4.8,4.9
1747353600,248583,38,6.1,6.1
1768176000,248583,66,10.1,10.1
1740787200,248583,49,4.3,4.3
1743292800,248583,47,8.6,8.9
1754956800,248583,32,2.7,3.2
1767052800,248583,57,7.4,7.5
1736380800,248583,54,11.2,10.1
1741219200,248583,44,6.7,6.9
1744156800,248583,46,2.0,2.1
1765584000,248583,54,3.9,3.9
1765929600,248583,63,5.4,5.6
1759968000,248583,44,4.2,4.5
1753228800,248583,33,6.0,6.4
1740614400,248583,48,2.3,2.3
1757376000,248583,38,9.4,9.7
1741392000,248583,44,4.3,4.4
1736035200,248583,60,9.5,9.7
1752710400,248583,27,5.5,6.2
