time_stamp,sensor_index,humidity,pm2.5_atm_a,pm2.5_atm_b
1725580800,198957,23,29.6,31.4
1719273600,198957,29,1.1,1.3
1722643200,198957,25,32.7,34.8
1726272000,198957,40,5.2,5.4
1725753600,198957,22,66.3,69.7
1710028800,198957,44,3.6,3.7
1715644800,198957,33,1.6,1.7
1718928000,198957,27,2.6,3.1
1726185600,198957,44,3.1,3.2
1705881600,198957,52,5.2,5.4
1706313600,198957,52,3.0,3.1
1710547200,198957,38,8.6,8.9
1710806400,198957,36,8.8,9.3
1724284800,198957,27,15.8,16.7
1707523200,198957,51,13.9,14.5
1726444800,198957,47,5.6,5.6
1711843200,198957,39,7.8,8.4
1728518400,198957,36,1.3,1.3
1703548800,198957,44,2.2,2.3
1711584000,198957,52,5.2,5.6
1724371200,198957,27,11.2,11.6
1707004800,198957,51,0.4,0.4
1710201600,198957,51,2.1,2.1
1717459200,198957,48,1.2,1.3
1721174400,198957,25,17.6,18.9
1707350400,198957,57,11.4,11.4
1732665600,198957,52,12.0,12.6
1705363200,198957,34,25.6,27.0
1729296000,198957,34,1.6,1.7
1733961600,198957,43,9.7,10.4
1712534400,198957,48,11.3,12.3
1720051200,198957,29,7.6,8.4
1714176000,198957,45,2.7,2.9
1719792000,198957,39,2.9,3.3
1714953600,198957,52,0.0,0.0
1700352000,198957,55,10.7,11.2
1730592000,198957,52,6.2,6.6
1728691200,198957,34,17.7,18.9
1733011200,198957,40,12.1,13.1
1707955200,198957,51,0.8,0.8
1712275200,198957,61,0.9,0.9
1715904000,198957,39,0.7,0.6
1709596800,198957,43,10.7,11.2
1718150400,198957,25,0.8,0.9
1713571200,198957,18,4.8,5.2
1731715200,198957,48,10.6,11.0
1725062400,198957,17,5.5,5.8
1729555200,198957,47,4.9,4.9
1723420800,198957,24,31.3,32.7
1704931200,198957,52,1.0,1.0
1727136000,198957,36,1.7,1.8
1717632000,198957,35,0.9,1.1
1734480000,198957,55,1.7,1.8
1716854400,198957,36,2.2,2.3
1729987200,198957,41,9.4,10.3
1708992000,198957,49,0.5,0.4
1708041600,198957,48,2.6,2.6
1718668800,198957,43,1.2,1.4
1703808000,198957,43,9.2,9.6
1734652800,198957,41,4.8,5.2
1721347200,198957,22,16.3,17.5
1717718400,198957,33,1.7,2.0
1705104000,198957,32,15.5,15.8
1705276800,198957,32,30.7,31.5
1727568000,198957,32,2.5,2.7
1710115200,198957,50,6.9,7.4
1726099200,198957,56,2.9,2.9
1712880000,198957,39,1.5,1.5
1729900800,198957,35,14.8,15.9
1729814400,198957,38,17.0,18.1
1706572800,198957,48,2.9,3.1
1706832000,198957,54,4.6,4.7
1701993600,198957,56,1.0,1.0
1711929600,198957,37,6.7,7.1
1708905600,198957,58,0.1,0.0
1728864000,198957,35,15.0,16.0
1726358400,198957,40,5.1,5.3
1713225600,198957,37,0.8,0.8
1709769600,198957,38,14.5,15.2
1722556800,198957,25,27.8,29.4
1731283200,198957,49,11.4,12.4
1700438400,198957,48,10.4,11.0
1702252800,198957,58,2.5,2.7
1715212800,198957,39,2.9,3.1
1708819200,198957,46,2.7,2.8
1713484800,198957,28,1.1,1.2
1706400000,198957,56,9.8,10.4
1704153600,198957,49,14.4,15.1
1705622400,198957,50,5.6,5.7
1706659200,198957,40,4.8,5.1
1711238400,198957,55,5.1,5.4
1735516800,198957,57,0.0,0.0
1709337600,198957,53,1.5,1.6
1710288000,198957,49,0.1,0.1
1720396800,198957,25,6.4,7.3
1715299200,198957,33,1.1,1.4
1731456000,198957,46,6.7,7.3
1702512000,198957,49,7.9,8.4
1728950400,198957,34,17.2,18.1
1721865600,198957,29,44.0,46.4
1714089600,198957,47,0.3,0.3
1700265600,198957,47,37.6,39.5
1708128000,198957,40,6.4,6.7
1719964800,198957,31,4.0,4.5
1722038400,198957,21,38.0,40.5
1717804800,198957,32,2.2,2.7
1703980800,198957,55,28.9,30.6
1707264000,198957,58,6.9,6.9
1726790400,198957,30,4.3,4.4
1711670400,198957,52,1.4,1.5
1707868800,198957,45,10.9,11.4
1732147200,198957,53,3.9,4.1
1718236800,198957,27,2.6,3.0
1699660800,198957,47,16.3,17.5
1701043200,198957,44,26.9,27.9
1725408000,198957,32,19.0,20.1
1734220800,198957,51,1.2,1.3
1700006400,198957,54,38.0,41.7
1712966400,198957,46,1.7,1.8
1730764800,198957,49,1.6,1.6
1719446400,198957,34,0.6,0.7
1716768000,198957,36,2.4,2.5
1712361600,198957,60,7.0,7.4
1720828800,198957,24,5.8,6.6
1722384000,198957,38,6.5,6.8
1722902400,198957,34,18.0,18.9
1709164800,198957,53,1.3,1.4
1721692800,198957,21,34.0,36.6
1734566400,198957,49,9.0,9.9
1725926400,198957,22,8.5,9.1
1704758400,198957,55,0.8,0.8
1715990400,198957,34,2.4,2.5
1725321600,198957,30,21.4,22.4
1705708800,198957,52,35.7,37.2
1716076800,198957,37,1.7,1.7
1703462400,198957,38,4.8,5.0
1719619200,198957,34,0.2,0.2
1724630400,198957,33,6.9,7.1
1709856000,198957,35,8.9,9.5
1729641600,198957,49,11.1,11.7
1706918400,198957,56,19.2,19.8
1722816000,198957,41,21.5,22.3
1718323200,198957,27,1.2,1.4
1700870400,198957,52,19.5,20.4
1735084800,198957,54,2.7,2.9
1729036800,198957,47,6.0,6.2
1712793600,198957,41,4.0,4.4
1724544000,198957,31,2.7,2.8
1721606400,198957,22,31.1,33.5
1706140800,198957,54,9.8,10.2
1717113600,198957,32,1.7,1.8
1721433600,198957,22,13.1,14.1
1721260800,198957,25,32.3,34.6
1701907200,198957,57,2.7,2.9
1713052800,198957,42,4.1,4.5
1699747200,198957,47,8.8,9.5
1718582400,198957,39,1.0,1.1
1703030400,198957,51,8.4,8.8
1721088000,198957,19,6.8,7.4
1703894400,198957,51,25.4,26.5
1714694400,198957,29,1.1,1.1
1730332800,198957,48,11.9,12.7
1716163200,198957,37,1.6,1.7
1731888000,198957,51,3.5,3.8
1718841600,198957,27,1.5,1.8
1725840000,198957,22,74.8,77.9
1719014400,198957,26,4.7,5.2
1713744000,198957,30,4.7,5.0
1710979200,198957,39,2.9,3.1
1701129600,198957,41,29.5,31.1
1727654400,198957,27,2.8,3.0
1699920000,198957,52,21.8,23.4
1701648000,198957,58,22.8,24.4
1727481600,198957,38,2.2,2.3
1735257600,198957,52,2.5,2.8
1715817600,198957,35,2.5,2.7
1720483200,198957,25,13.9,15.7
1717977600,198957,40,4.1,4.7
1733788800,198957,50,14.6,16.1
1725667200,198957,21,46.3,49.4
1716681600,198957,36,0.5,0.5
1734912000,198957,55,2.6,2.7
1715040000,198957,45,0.4,0.4
1719100800,198957,27,3.6,4.2
1708387200,198957,51,4.7,4.9
1716422400,198957,48,1.6,1.7
1704067200,198957,52,24.1,25.3
1723334400,198957,22,39.0,41.4
1709251200,198957,53,6.2,6.5
1706054400,198957,54,8.8,9.3
1702598400,198957,45,7.5,7.9
1700092800,198957,52,14.0,14.5
1710374400,198957,43,5.2,5.5
1724716800,198957,29,8.1,8.5
1730505600,198957,51,3.1,3.3
1731024000,198957,41,73.2,78.7
1719878400,198957,34,2.4,2.9
1717286400,198957,37,2.8,3.1
1728000000,198957,28,5.1,5.4
1721779200,198957,20,31.3,33.5
1723766400,198957,36,13.8,14.2
1710892800,198957,36,13.3,14.2
1733184000,198957,51,10.7,11.2
1720742400,198957,22,2.6,3.0
1725235200,198957,23,33.1,34.9
1733529600,198957,52,15.1,16.2
1727395200,198957,34,1.7,1.7
1723680000,198957,33,16.8,17.7
1727222400,198957,31,2.0,2.4
1735430400,198957,56,3.7,4.0
1715558400,198957,34,5.6,6.0
1705017600,198957,44,2.5,2.4
