time_stamp,sensor_index,humidity,pm2.5_atm_a,pm2.5_atm_b
1645401600,80771,74,0.4,0.5
1656547200,80771,15,0.6,0.7
1644364800,80771,74,37.9,37.7
1649635200,80771,57,1.5,1.6
1665446400,80771,23,13.9,13.4
1660435200,80771,19,7.7,7.5
1658016000,80771,17,4.5,4.5
1613347200,80771,69,1.5,1.7
1651276800,80771,33,2.7,2.8
1613692800,80771,62,0.1,0.1
1632268800,80771,18,1.9,1.8
1664582400,80771,34,3.7,4.0
1664150400,80771,17,5.0,4.8
1624492800,80771,19,4.8,4.8
1655337600,80771,21,4.1,3.8
1659398400,80771,26,22.5,21.2
1626220800,80771,13,58.7,55.4
1621555200,80771,43,0.7,0.8
1657411200,80771,24,4.9,5.0
1639612800,80771,74,0.3,0.4
1618617600,80771,22,1.2,1.3
1630713600,80771,10,7.1,7.0
1636848000,80771,43,1.0,1.1
1643155200,80771,74,8.9,8.7
1653436800,80771,20,3.7,3.7
1653004800,80771,36,0.4,0.5
1630886400,80771,9,55.3,52.1
1661126400,80771,15,8.5,8.3
1645056000,80771,74,0.6,0.8
1658534400,80771,13,2.5,2.6
1657238400,80771,27,5.0,5.3
1654041600,80771,40,0.8,1.0
1644624000,80771,74,12.0,11.9
1653955200,80771,58,4.5,4.6
1610928000,80771,74,14.8,14.2
1632873600,80771,38,0.8,0.9
1634688000,80771,30,3.1,3.2
1641427200,80771,74,12.9,12.7
1663632000,80771,23,8.4,7.9
1659225600,80771,10,10.1,9.6
1655596800,80771,37,0.9,0.9
1620950400,80771,23,4.9,5.1
1633824000,80771,31,8.9,8.8
1635811200,80771,57,6.9,7.1
1664668800,80771,28,5.3,5.5
1671840000,80771,57,23.7,24.7
1646179200,80771,74,3.8,4.0
1660867200,80771,19,6.7,6.6
1639353600,80771,46,0.6,0.5
1618963200,80771,20,3.1,3.2
1626480000,80771,15,28.5,26.6
1669852800,80771,49,1.4,1.5
1634515200,80771,22,4.1,4.2
1611273600,80771,74,32.2,31.3
1649116800,80771,50,0.7,0.5
1613779200,80771,59,4.0,4.2
1651449600,80771,42,0.2,0.2
1666051200,80771,18,5.1,5.3
1657756800,80771,22,8.4,8.7
1609891200,80771,41,0.3,0.4
1637020800,80771,32,0.3,0.3
1610409600,80771,60,3.2,3.5
1660608000,80771,13,10.6,10.4
1618531200,80771,28,1.1,1.2
1648598400,80771,74,1.6,1.8
1638662400,80771,37,7.0,7.2
1652400000,80771,43,0.5,0.5
1640563200,80771,74,0.1,0.1
1627776000,80771,55,9.2,9.1
1670025600,80771,39,1.3,1.6
1611360000,80771,74,16.6,15.7
1653868800,80771,66,0.4,0.4
1654214400,80771,32,1.6,1.8
1642032000,80771,74,25.3,25.6
1671753600,80771,54,1.3,1.4
1626393600,80771,16,33.2,31.5
1618444800,80771,29,2.7,2.9
1665619200,80771,25,9.4,9.4
1633996800,80771,30,0.3,0.3
1638748800,80771,50,5.4,5.9
1611014400,80771,74,1.3,1.4
1672099200,80771,49,5.2,5.2
1644019200,80771,74,19.5,19.3
1653264000,80771,24,0.4,0.5
1624665600,80771,22,5.0,5.3
1609632000,80771,57,0.1,0.1
1639872000,80771,74,10.0,10.7
1632787200,80771,35,0.9,0.9
1615852800,80771,36,3.0,3.2
1648166400,80771,74,1.2,1.3
1627430400,80771,23,26.1,24.6
1616803200,80771,33,1.0,1.1
1610236800,80771,51,0.8,0.9
1621641600,80771,55,2.5,2.8
1637193600,80771,35,1.5,1.7
1630195200,80771,14,3.9,3.8
1630800000,80771,9,41.4,39.4
1647561600,80771,74,0.8,0.8
1636761600,80771,56,28.2,28.0
1670803200,80771,66,4.6,4.9
1652832000,80771,24,3.4,3.4
1669680000,80771,53,1.7,2.0
1660780800,80771,12,24.9,23.8
