time_stamp,sensor_index,humidity,pm2.5_atm_a,pm2.5_atm_b
1691971200,184903,34,7.4,7.7
1691798400,184903,39,2.9,3.1
1720828800,184903,35,9.4,10.0
1692921600,184903,45,16.7,17.6
1691625600,184903,52,3.9,4.2
1716508800,184903,84,0.2,0.3
1692144000,184903,30,36.8,37.4
1718668800,184903,59,1.0,1.3
1720915200,184903,34,17.6,18.5
1716940800,184903,61,1.4,1.7
1692230400,184903,32,105.1,109.3
1717200000,184903,47,1.2,1.5
1720137600,184903,40,5.4,6.0
1719360000,184903,39,1.4,1.5
1722470400,184903,46,3.1,3.3
1720396800,184903,37,11.7,12.4
1720224000,184903,36,2.7,3.0
1719100800,184903,37,4.5,4.9
1692748800,184903,53,12.6,13.0
1719878400,184903,60,5.6,6.2
1718755200,184903,57,2.4,1.8
1694044800,184903,53,3.3,3.6
1722297600,184903,57,17.9,19.3
1691193600,184903,33,36.8,37.4
1718496000,184903,53,5.2,5.7
1714780800,184903,22,0.8,0.7
1718409600,184903,45,1.3,1.6
1720310400,184903,36,3.3,3.6
1691366400,184903,46,35.4,36.2
1721433600,184903,35,19.1,20.2
1722038400,184903,36,17.3,18.3
1719792000,184903,61,2.6,2.9
1722384000,184903,55,4.9,5.2
1719187200,184903,35,0.2,0.3
1691539200,184903,49,19.0,19.9
1721260800,184903,36,20.6,22.2
1720051200,184903,46,3.0,3.6
1692835200,184903,53,10.4,11.1
1693872000,184903,48,2.5,2.8
1722729600,184903,51,43.5,44.9
1722643200,184903,43,43.8,45.2
1716768000,184903,51,1.0,1.3
1721952000,184903,43,4.8,5.4
1721088000,184903,34,7.3,7.6
1717027200,184903,54,0.2,0.3
1718236800,184903,28,0.7,0.8
1722816000,184903,51,25.5,27.2
1721865600,184903,30,24.4,25.8
1718323200,184903,30,1.1,1.4
1721692800,184903,35,33.3,34.9
1721520000,184903,31,36.1,37.5
1719273600,184903,36,0.5,0.6
1720742400,184903,35,10.1,10.7
1719446400,184903,48,3.1,3.4
1719014400,184903,36,6.6,7.2
1717113600,184903,48,29.6,32.1
1693958400,184903,56,2.9,3.3
1719705600,184903,55,7.5,7.8
1691884800,184903,34,6.3,6.6
1721606400,184903,35,35.0,37.0
1721779200,184903,31,15.3,16.4
1691452800,184903,46,32.1,33.1
1720483200,184903,36,20.5,21.5
1716854400,184903,58,1.7,2.1
1716681600,184903,42,1.0,1.3
1721174400,184903,36,19.4,20.6
1720569600,184903,35,20.4,21.3
1719964800,184903,58,3.2,3.6
1722556800,184903,41,9.2,9.5
1719532800,184903,56,0.3,0.4
1721001600,184903,34,9.6,10.3
1718841600,184903,44,3.2,3.7
1718928000,184903,37,3.9,4.4
1722211200,184903,38,28.6,30.5
1718582400,184903,48,47.1,52.0
1719619200,184903,48,3.1,3.5
1717286400,184903,54,5.0,5.5
1720656000,184903,34,19.1,20.0
1691712000,184903,44,2.5,2.7
1692057600,184903,32,9.9,10.1
1721347200,184903,37,24.0,25.7
1691280000,184903,50,41.2,41.9
1713916800,184903,44,3.0,3.7
1722124800,184903,36,33.7,35.5
1694131200,184903,54,2.3,2.4
