time_stamp,sensor_index,humidity,pm2.5_atm_a,pm2.5_atm_b
1702857600,192085,33,1.4,1.5
1698969600,192085,42,3.2,3.3
1703721600,192085,34,2.6,2.5
1731369600,192085,28,0.4,0.5
1698624000,192085,27,5.8,5.7
1697155200,192085,32,0.1,0.1
1734307200,192085,34,0.0,0.1
1700870400,192085,33,1.6,1.7
1696377600,192085,38,0.8,0.7
1723852800,192085,22,4.6,4.2
1707177600,192085,42,1.1,1.1
1703894400,192085,34,2.0,2.0
1726185600,192085,30,3.2,3.0
1703376000,192085,26,0.4,0.5
1710115200,192085,30,0.4,0.5
1701302400,192085,32,10.2,9.8
1733270400,192085,31,0.0,0.0
1697673600,192085,30,0.4,0.5
1694217600,192085,26,1.4,1.4
1694736000,192085,27,2.3,2.2
1701648000,192085,40,3.3,3.4
1732406400,192085,35,0.4,0.6
1698192000,192085,37,2.1,2.4
1699574400,192085,28,2.8,2.7
1730592000,192085,29,0.1,0.2
1699401600,192085,32,0.6,0.7
1729728000,192085,27,0.5,0.4
1721520000,192085,24,34.6,200.2
1707350400,192085,33,0.4,0.5
1697328000,192085,31,1.4,1.5
1694476800,192085,30,2.3,2.2
1722988800,192085,20,42.5,39.5
1730073600,192085,28,2.4,2.3
1730419200,192085,33,0.2,0.2
1732838400,192085,30,2.0,2.1
1725926400,192085,19,33.7,30.2
1695600000,192085,27,6.9,6.5
1697414400,192085,29,0.7,0.7
1704499200,192085,27,0.4,0.5
1721865600,192085,28,23.1,20.7
1698883200,192085,32,2.3,2.5
1731456000,192085,28,0.5,0.6
1693526400,192085,25,7.6,7.2
1724284800,192085,22,3.0,2.8
1727222400,192085,27,14.6,12.7
1725580800,192085,23,19.9,17.9
1700179200,192085,27,0.5,0.7
1700524800,192085,32,1.6,1.7
1733702400,192085,27,0.0,0.0
1701475200,192085,38,1.1,1.1
1700784000,192085,29,0.3,0.3
1698105600,192085,35,4.5,4.5
1706313600,192085,33,1.6,1.5
1732752000,192085,30,0.8,0.9
1730505600,192085,36,0.8,0.9
1695945600,192085,21,0.5,0.6
1696982400,192085,39,0.2,0.3
1733961600,192085,30,0.7,0.8
1705276800,192085,27,3.0,2.9
1733184000,192085,33,0.2,0.2
1707955200,192085,37,1.3,1.5
1734652800,192085,32,0.1,0.2
1707696000,192085,29,2.0,2.0
1733443200,192085,30,0.6,0.8
1721779200,192085,27,25.3,23.2
1729382400,192085,27,0.2,0.3
1704153600,192085,30,1.8,1.8
1698710400,192085,28,3.9,4.0
1728086400,192085,15,5.2,4.7
1697846400,192085,27,6.7,6.4
1727568000,192085,22,2.4,2.2
1733356800,192085,30,0.5,0.6
1700265600,192085,32,1.1,1.3
1693785600,192085,37,1.3,1.2
1724112000,192085,22,1.7,1.3
1703980800,192085,31,1.3,1.4
1730678400,192085,28,0.1,0.2
1723334400,192085,24,44.7,39.9
1722556800,192085,23,39.6,35.6
1729900800,192085,23,0.6,0.7
1732147200,192085,42,1.4,1.5
1699315200,192085,38,0.1,0.2
1726704000,192085,34,5.7,5.2
1696896000,192085,33,2.1,2.1
1694563200,192085,31,4.5,4.3
1698451200,192085,25,1.0,1.2
1731110400,192085,29,1.3,1.2
1730332800,192085,31,0.6,0.7
1722643200,192085,23,47.1,44.4
1709856000,192085,25,1.2,2.8
1727136000,192085,28,1.2,1.0
1695427200,192085,33,4.5,4.2
1694131200,192085,31,2.3,2.0
1693699200,192085,40,2.7,2.5
1734048000,192085,30,0.6,0.7
1721088000,192085,24,48.4,44.6
1705708800,192085,41,2.0,2.1
1731283200,192085,34,2.8,2.8
1726358400,192085,23,3.7,3.4
1721952000,192085,30,36.1,32.9
1727740800,192085,20,6.7,6.0
1727913600,192085,14,14.1,12.4
1695859200,192085,24,1.9,2.1
1708387200,192085,35,1.1,1.2
1723420800,192085,22,28.1,25.3
1723680000,192085,25,10.9,9.9
1709596800,192085,30,0.5,0.6
1702771200,192085,30,0.4,0.5
1728950400,192085,21,8.7,7.9
1705968000,192085,43,6.3,6.0
1727049600,192085,26,4.2,3.7
1724544000,192085,27,4.9,4.5
1706918400,192085,40,1.9,1.8
1730160000,192085,29,0.0,0.1
1731542400,192085,31,0.2,0.2
1702425600,192085,30,0.2,0.2
1700006400,192085,25,2.1,2.3
1697587200,192085,28,0.4,0.4
1729036800,192085,23,4.0,3.7
1725753600,192085,22,30.1,28.0
1703116800,192085,37,1.3,1.3
1722211200,192085,23,64.9,58.3
1729296000,192085,21,0.1,0.2
1707091200,192085,37,0.3,0.4
1708732800,192085,28,0.3,0.3
1709942400,192085,25,1.1,1.1
1708819200,192085,30,0.3,0.4
1693440000,192085,24,0.8,0.8
1722902400,192085,39,10.2,9.5
1730851200,192085,21,0.0,0.0
1733788800,192085,25,0.0,0.0
1705017600,192085,34,0.1,0.1
1708905600,192085,33,0.3,0.4
1728691200,192085,21,1.1,1.0
1725840000,192085,23,17.9,16.0
1725667200,192085,21,13.6,12.5
1722384000,192085,29,15.0,13.6
1721001600,192085,25,34.7,31.7
1704326400,192085,33,7.6,7.5
1696550400,192085,34,1.2,1.2
1734998400,192085,39,2.2,2.2
1721174400,192085,21,41.2,37.5
1708560000,192085,33,0.2,0.2
1730937600,192085,26,0.6,0.8
1707004800,192085,38,0.1,0.2
1725062400,192085,20,50.7,46.9
1694649600,192085,23,1.4,1.3
1698796800,192085,27,1.3,1.5
1706400000,192085,40,2.7,2.6
1700438400,192085,26,0.1,0.1
1706227200,192085,33,0.9,0.9
1728432000,192085,24,4.9,4.4
1728259200,192085,22,6.8,6.2
1707523200,192085,29,0.6,0.3
1702080000,192085,28,0.4,0.3
1700956800,192085,33,2.3,2.4
1705363200,192085,23,1.8,2.3
1728000000,192085,20,9.0,7.9
1724803200,192085,20,30.1,27.6
