time_stamp,sensor_index,humidity,pm2.5_atm_a,pm2.5_atm_b
1752624000,240637,26,5.1,5.1
1757376000,240637,23,8.4,8.8
1757721600,240637,34,7.6,7.9
1752105600,240637,26,1.8,1.8
1760227200,240637,37,0.3,0.4
1763424000,240637,56,13.2,13.8
1761868800,240637,41,9.0,9.2
1754956800,240637,18,2.3,2.3
1768262400,240637,48,23.4,25.6
1749254400,240637,24,6.6,6.5
1749859200,240637,24,4.2,4.1
1755216000,240637,22,3.8,3.9
1761436800,240637,49,0.1,0.1
1753920000,240637,19,13.2,13.1
1750723200,240637,23,3.3,696.9
1767312000,240637,59,39.8,40.6
1757635200,240637,35,4.4,4.6
1767830400,240637,49,0.5,0.6
1765238400,240637,58,1.2,1.1
1764460800,240637,43,6.2,6.1
1768003200,240637,49,3.8,5.9
1757894400,240637,37,3.1,3.5
1764374400,240637,51,7.3,7.8
1763164800,240637,42,2.1,2.0
1748736000,240637,23,1.7,1.6
1767657600,240637,56,0.2,0.3
1749772800,240637,28,8.8,8.6
1754524800,240637,27,4.8,5.0
1761091200,240637,39,2.6,2.4
1767744000,240637,52,0.3,0.3
1764806400,240637,46,5.5,7.9
1757462400,240637,30,14.0,14.7
1755043200,240637,17,7.6,7.6
1759795200,240637,40,5.7,5.8
1764633600,240637,47,24.1,23.6
1760054400,240637,27,2.8,2.8
1762992000,240637,36,1.9,1.9
1756944000,240637,24,22.4,22.9
1748476800,240637,22,4.0,3.8
1759968000,240637,25,2.7,2.8
1757548800,240637,37,6.7,7.0
1766188800,240637,50,2.3,2.1
1769385600,240637,37,9.1,9.1
1760140800,240637,36,2.2,2.3
1757289600,240637,27,13.2,13.6
1762300800,240637,51,2.8,2.5
1748649600,240637,21,1.8,1.7
1750118400,240637,25,4.9,4.6
1753747200,240637,23,4.2,4.2
1751241600,240637,20,1.8,1.8
1764720000,240637,50,7.6,9.4
1765152000,240637,57,1.2,1.1
1753488000,240637,21,2.7,2.8
1753401600,240637,20,6.3,6.2
1761696000,240637,30,2.5,2.4
1764115200,240637,37,6.4,7.1
1760659200,240637,36,5.4,5.6
1759622400,240637,36,6.4,6.8
1750032000,240637,24,4.7,4.6
1766448000,240637,54,3.8,3.8
1768953600,240637,54,16.3,15.4
1766707200,240637,41,0.0,0.0
1749168000,240637,23,5.0,5.0
1753660800,240637,27,5.0,5.1
1756512000,240637,28,21.5,21.9
1756684800,240637,16,21.6,21.7
1758067200,240637,27,3.0,3.2
1762646400,240637,36,1.4,1.4
1762473600,240637,40,0.4,0.3
1756166400,240637,36,18.4,18.7
1769126400,240637,52,18.2,17.9
1758931200,240637,18,13.6,13.7
1766966400,240637,39,2.2,2.5
1765411200,240637,45,3.1,3.0
1755561600,240637,27,6.4,6.4
1763510400,240637,54,23.2,24.8
1767225600,240637,52,38.9,39.8
1759536000,240637,41,4.0,4.1
1765584000,240637,43,8.3,8.2
1766016000,240637,48,0.6,0.6
1764892800,240637,63,12.0,11.8
1753056000,240637,30,2.0,2.0
1749945600,240637,25,5.1,5.1
1748390400,240637,24,3.0,2.9
1752019200,240637,21,6.2,6.0
1751587200,240637,35,4.1,4.0
1768867200,240637,57,27.3,26.8
1748044800,240637,13,2.1,2.2
1769472000,240637,43,16.6,15.6
1762214400,240637,49,5.2,5.3
1756339200,240637,44,26.5,27.1
1750982400,240637,25,3.0,3.0
1757116800,240637,30,37.6,38.0
1751673600,240637,40,20.7,21.3
1762819200,240637,40,17.6,18.4
1767484800,240637,53,0.1,0.0
1749513600,240637,21,6.0,5.7
1751155200,240637,27,2.2,2.2
1767052800,240637,41,1.6,1.4
1754611200,240637,24,0.5,0.7
1750896000,240637,22,4.4,4.3
1769299200,240637,40,17.0,20.9
1761782400,240637,40,15.7,16.0
1758499200,240637,33,4.2,4.7
1765670400,240637,42,9.1,8.8
1766793600,240637,36,0.0,0.0
1759449600,240637,56,1.8,2.1
1763596800,240637,59,23.7,25.0
1760313600,240637,39,3.2,3.3
1755129600,240637,23,3.9,3.9
1763942400,240637,49,28.3,29.4
1766880000,240637,36,1.3,1.5
1769644800,240637,52,32.1,32.1
1757980800,240637,32,1.8,2.0
1753228800,240637,28,7.3,7.5
1759363200,240637,40,2.6,2.9
1751500800,240637,20,2.8,2.6
1769040000,240637,49,21.5,21.2
1769731200,240637,52,39.7,39.9
1754092800,240637,29,9.0,9.0
1765843200,240637,51,28.0,28.0
