time_stamp,sensor_index,humidity,pm2.5_atm_a,pm2.5_atm_b
1751414400,238957,19,1.9,2.4
1741996800,238957,39,1.2,1.2
1754179200,238957,24,10.0,8.5
1764374400,238957,50,2.5,2.1
1754697600,238957,28,0.0,0.0
1765411200,238957,50,1.0,1.0
1745971200,238957,40,0.4,0.4
1762560000,238957,40,1.1,1.0
1766016000,238957,41,2.0,1.8
1741478400,238957,28,0.1,0.1
1747440000,238957,42,0.0,0.0
1756166400,238957,26,20.4,18.9
1753488000,238957,19,0.0,0.0
1745884800,238957,39,1.5,1.7
1755129600,238957,18,0.0,0.0
1751155200,238957,27,0.0,0.0
1743811200,238957,31,0.2,0.3
1745452800,238957,27,3.9,4.4
1759017600,238957,21,34.0,34.2
1748908800,238957,22,0.0,0.0
1767052800,238957,41,0.7,0.6
1753056000,238957,38,3.9,4.1
1762128000,238957,43,1.9,1.6
1749427200,238957,22,0.6,0.8
1760918400,238957,34,1.0,0.9
1759536000,238957,47,3.8,3.5
1748476800,238957,27,0.2,0.4
1745539200,238957,25,1.3,1.5
1747267200,238957,37,0.5,0.5
1764460800,238957,51,4.0,3.2
1761782400,238957,42,4.3,3.7
1741910400,238957,49,0.4,0.4
1767139200,238957,35,0.6,0.6
1736035200,238957,56,0.3,0.4
1763164800,238957,38,11.7,11.6
1765324800,238957,58,1.2,1.1
1757980800,238957,40,0.8,0.7
1750204800,238957,22,1.1,1.2
1746921600,238957,24,0.7,0.8
1748217600,238957,26,0.5,0.6
1736121600,238957,59,0.4,0.5
1736208000,238957,51,2.4,2.7
1753920000,238957,18,3.8,3.6
1765152000,238957,55,0.8,0.7
1750723200,238957,28,5.1,5.3
1753228800,238957,29,4.6,5.0
1743465600,238957,45,0.6,0.7
1745193600,238957,41,0.4,0.4
1742342400,238957,36,0.7,0.7
1750636800,238957,39,0.8,0.8
1741737600,238957,41,0.4,0.4
1744848000,238957,22,0.1,0.1
1750896000,238957,29,1.5,1.6
1762646400,238957,40,3.9,3.4
1750291200,238957,23,0.1,0.1
1743552000,238957,46,0.0,0.0
1756857600,238957,18,23.3,21.6
1757116800,238957,25,59.1,54.0
1751328000,238957,21,0.8,1.0
1746576000,238957,29,3.2,3.6
1745366400,238957,28,0.6,0.7
1761350400,238957,47,0.2,0.2
1735603200,238957,48,1.0,1.2
1753574400,238957,33,0.2,0.4
1742688000,238957,42,0.9,1.0
1758931200,238957,24,36.4,36.2
1745712000,238957,34,1.6,1.9
1753315200,238957,22,3.2,3.4
1763251200,238957,50,5.7,5.5
1736380800,238957,52,1.5,1.8
1764115200,238957,50,0.3,0.3
1745280000,238957,29,0.1,0.2
1754006400,238957,29,2.4,2.2
1736467200,238957,47,1.0,1.1
1737936000,238957,33,1.2,1.3
1764288000,238957,56,0.4,0.3
1742256000,238957,48,3.5,3.6
1755907200,238957,19,94.9,88.1
1735862400,238957,59,0.5,0.5
1752192000,238957,25,0.0,0.0
1765584000,238957,44,0.7,0.6
1762300800,238957,43,0.9,1.3
1761004800,238957,36,0.3,0.2
1745020800,238957,28,0.5,0.6
1752364800,238957,20,1.2,1.4
1755043200,238957,22,3.5,3.2
1736726400,238957,55,8.8,9.0
1752019200,238957,22,1.5,1.9
1756944000,238957,20,28.9,27.3
1761091200,238957,33,1.0,0.8
1742428800,238957,38,0.6,0.7
1748563200,238957,29,0.0,0.0
1754870400,238957,24,0.4,0.3
1750464000,238957,41,0.0,0.0
1764720000,238957,54,5.0,4.3
1757376000,238957,28,14.8,12.5
1753142400,238957,37,1.1,1.3
1766966400,238957,45,1.0,0.8
1756684800,238957,18,19.3,18.0
1750118400,238957,25,1.4,1.5
1759190400,238957,48,0.1,0.1
1757548800,238957,43,4.2,3.5
1746144000,238957,24,3.6,4.1
1745798400,238957,31,1.6,2.0
1766793600,238957,51,0.5,0.5
1750809600,238957,21,1.6,1.8
1760745600,238957,30,1.5,1.1
1748995200,238957,22,0.0,0.0
1737331200,238957,38,2.7,3.2
1744588800,238957,29,0.4,0.6
1766188800,238957,48,2.0,1.8
1749340800,238957,26,1.1,1.2
1751673600,238957,42,0.2,0.2
1761523200,238957,45,1.4,1.4
1747872000,238957,33,0.7,0.8
1757894400,238957,48,0.1,0.1
1738454400,238957,50,0.8,0.8
1755648000,238957,22,1.3,1.2
1744070400,238957,46,0.0,0.0
1753401600,238957,21,3.7,4.0
1738022400,238957,36,1.5,1.6
1766448000,238957,61,2.1,2.0
1766534400,238957,57,1.4,1.3
1751068800,238957,27,0.0,0.0
1754265600,238957,35,4.0,3.3
1764892800,238957,63,2.1,1.9
1754438400,238957,23,0.4,0.3
1763683200,238957,54,10.3,9.1
