time_stamp,sensor_index,humidity,pm2.5_atm_a,pm2.5_atm_b
1727913600,115513,35,7.5,7.1
1733616000,115513,55,2.0,1.8
1724457600,115513,51,2.2,2.0
1698105600,115513,44,3.5,3.2
1716681600,115513,35,0.2,0.2
1692489600,115513,30,186.1,202.3
1715731200,115513,33,1.3,1.3
1719792000,115513,49,1.8,1.7
1698710400,115513,48,33.5,33.5
1719878400,115513,48,1.2,1.1
1712102400,115513,39,2.4,2.4
1718323200,115513,31,2.0,2.1
1705968000,115513,61,15.9,15.9
1712448000,115513,50,2.7,2.5
1732924800,115513,54,16.1,15.7
1733529600,115513,60,29.6,29.8
1713052800,115513,44,16.3,16.5
1713571200,115513,26,2.2,2.2
1708214400,115513,46,13.5,13.7
1724544000,115513,40,0.2,0.1
1722470400,115513,35,2.2,2.0
1692835200,115513,37,12.2,11.9
1728864000,115513,45,17.9,17.4
1711065600,115513,46,8.1,8.0
1704758400,115513,56,5.3,5.3
1700784000,115513,48,6.1,5.5
1732579200,115513,60,15.8,15.6
1721260800,115513,34,26.4,27.1
1724630400,115513,44,3.6,3.3
1731024000,115513,54,60.5,62.4
1725235200,115513,31,8.6,8.7
1697414400,115513,51,3.0,2.7
1731715200,115513,54,20.9,20.7
1712534400,115513,49,5.5,5.3
1705622400,115513,48,1.2,1.3
1733788800,115513,56,15.8,15.3
1717804800,115513,33,3.5,3.5
1704931200,115513,50,3.8,3.8
1698019200,115513,55,24.8,24.4
1719446400,115513,40,0.2,0.2
1723593600,115513,35,14.8,14.4
1718841600,115513,38,2.9,2.8
1735344000,115513,60,4.8,4.7
1721952000,115513,28,5.4,5.5
1711497600,115513,51,4.7,4.6
1713312000,115513,43,5.4,5.3
1724716800,115513,37,6.3,6.2
1715299200,115513,37,5.0,5.0
1723766400,115513,44,20.1,19.8
1695254400,115513,33,4.8,4.5
1724198400,115513,31,2.6,2.4
1692316800,115513,22,11.2,11.2
1693267200,115513,29,31.5,32.3
1718236800,115513,33,1.4,1.4
1694304000,115513,36,1.8,1.6
1700524800,115513,58,19.4,18.8
1733443200,115513,58,23.2,23.2
1734393600,115513,60,24.0,23.7
1718064000,115513,34,1.1,1.0
1712793600,115513,41,17.6,17.7
1704499200,115513,57,1.6,1.5
1707004800,115513,61,2.3,2.1
1698451200,115513,44,27.3,27.4
1705708800,115513,54,4.7,4.8
1713398400,115513,47,9.0,9.0
1707264000,115513,60,6.0,5.8
1714435200,115513,46,2.2,2.1
1731196800,115513,62,88.5,91.8
1729814400,115513,51,15.1,14.0
1721606400,115513,33,39.3,40.3
1710806400,115513,45,28.0,28.7
1735430400,115513,58,0.3,0.3
1692576000,115513,36,99.4,106.0
1708732800,115513,51,5.2,5.0
1735257600,115513,59,4.4,4.3
1709164800,115513,57,0.6,0.6
1720310400,115513,34,9.4,9.3
1726790400,115513,31,0.0,0.0
1733270400,115513,56,15.9,15.6
1694563200,115513,35,1.5,1.4
1707955200,115513,42,0.5,0.5
