time_stamp,sensor_index,humidity,pm2.5_atm_a,pm2.5_atm_b
1639267200,60961,36,1.6,1.8
1617235200,60961,12,3.1,3.2
1639526400,60961,50,1.2,1.2
1663200000,60961,24,217.9,206.0
1614729600,60961,16,3.4,3.5
1637539200,60961,20,3.2,3.3
1639008000,60961,57,0.9,0.9
1623024000,60961,15,1.3,1.4
1664236800,60961,20,2.2,2.4
1632528000,60961,13,25.0,25.0
1618358400,60961,46,2.0,2.2
1670544000,60961,39,0.5,0.5
1672272000,60961,53,1.6,1.6
1617667200,60961,14,1.8,1.9
1660262400,60961,15,1.4,1.6
1666742400,60961,27,1.4,1.5
1658880000,60961,13,15.2,15.2
1618099200,60961,19,2.0,2.1
1664841600,60961,16,3.8,3.9
1661040000,60961,13,6.7,7.0
1617580800,60961,20,0.7,0.8
1627948800,60961,10,11.5,11.8
1622160000,60961,19,1.2,1.3
1633305600,60961,12,37.3,36.9
1629072000,60961,11,157.0,151.9
1646265600,60961,24,1.8,1.9
1612224000,60961,39,0.1,0.1
1659744000,60961,35,8.8,9.2
1632614400,60961,13,35.0,35.0
1619568000,60961,21,0.7,0.8
1624752000,60961,12,1.9,2.1
1631836800,60961,17,27.1,26.9
1644796800,60961,19,1.7,1.8
1628640000,60961,12,53.8,53.5
1662076800,60961,11,5.1,5.4
1622419200,60961,8,1.7,1.8
1618963200,60961,17,1.6,1.8
1622073600,60961,12,3.2,3.4
1628294400,60961,11,200.8,193.1
1632268800,60961,15,25.5,25.3
1643587200,60961,23,3.9,3.9
1615420800,60961,53,1.2,1.2
1619395200,60961,35,0.2,0.3
1614556800,60961,18,2.3,2.4
1618617600,60961,17,1.0,1.2
1648425600,60961,23,1.2,1.2
1619740800,60961,18,2.2,2.4
1667088000,60961,19,3.4,3.6
1632441600,60961,15,4.2,4.3
1645574400,60961,48,1.2,1.2
1625788800,60961,9,2.3,2.6
1667692800,60961,39,3.3,3.4
1643155200,60961,22,2.7,2.9
1662249600,60961,9,1.9,2.1
1661644800,60961,14,1.6,1.8
1612656000,60961,23,5.3,5.4
1664668800,60961,22,5.6,5.7
1627689600,60961,26,17.7,17.9
1616371200,60961,32,1.6,1.7
1632960000,60961,15,0.2,0.2
1613606400,60961,34,1.9,2.0
1627862400,60961,15,13.2,13.5
1611532800,60961,65,2.4,2.5
1644624000,60961,26,2.6,2.7
1612137600,60961,43,10.9,11.1
1665446400,60961,17,7.5,7.7
1621555200,60961,48,0.3,0.4
1615507200,60961,44,2.0,2.1
1611878400,60961,60,3.9,3.9
1658188800,60961,17,4.0,4.3
1613779200,60961,46,0.1,0.1
1622937600,60961,11,1.0,1.1
1646092800,60961,23,2.0,2.1
1621468800,60961,34,1.1,1.2
1665792000,60961,13,2.3,2.4
1669939200,60961,45,1.5,1.6
1648080000,60961,28,2.4,2.6
1643414400,60961,29,6.2,6.2
1617408000,60961,13,4.2,4.2
1647302400,60961,34,0.4,0.5
1667347200,60961,51,0.2,0.2
