time_stamp,sensor_index,humidity,pm2.5_atm_a,pm2.5_atm_b
1622592000,49921,30,5.0,5.7
1625270400,49921,20,8.7,8.8
1625184000,49921,24,13.9,14.0
1626220800,49921,23,62.8,61.1
1622851200,49921,22,1.5,1.6
1625616000,49921,20,7.4,7.6
1622678400,49921,29,8.8,9.5
1623542400,49921,31,3.0,3.5
1624752000,49921,25,5.0,5.6
1623024000,49921,33,2.7,3.0
1625875200,49921,25,119.8,113.8
1625529600,49921,18,4.5,4.7
1623801600,49921,47,4.8,5.6
1624060800,49921,31,4.7,5.4
1622764800,49921,27,3.4,3.8
1625961600,49921,24,43.7,42.6
1622419200,49921,30,14.5,13.9
1625702400,49921,18,27.9,27.5
1626393600,49921,12,2.3,2.3
1624838400,49921,21,5.9,6.5
1623715200,49921,40,1.1,1.3
1624665600,49921,24,4.3,4.8
1623283200,49921,32,1.0,1.2
1625443200,49921,18,7.6,7.7
1623974400,49921,29,3.2,3.8
1625097600,49921,20,9.4,9.5
1623110400,49921,36,1.4,1.6
1626134400,49921,22,76.8,73.7
1622937600,49921,28,0.4,0.5
1625788800,49921,21,36.9,36.1
1623196800,49921,33,1.2,1.5
1625011200,49921,20,16.9,16.7
1626307200,49921,26,54.7,53.2
1623888000,49921,33,2.5,2.9
1624924800,49921,23,12.9,13.0
1623628800,49921,27,0.5,0.6
1626048000,49921,22,62.4,60.3
1623456000,49921,36,1.7,2.0
1624579200,49921,18,3.6,4.0
1622505600,49921,31,4.4,5.0
1625356800,49921,19,28.0,27.1
1623369600,49921,31,1.4,1.7
