time_stamp,sensor_index,humidity,pm2.5_atm_a,pm2.5_atm_b
1710806400,60821,43,11.0,10.9
1687046400,60821,34,2.0,2.1
1718236800,60821,32,1.8,1.9
1693180800,60821,37,36.1,36.3
1682553600,60821,38,2.7,2.9
1724976000,60821,41,4.5,4.4
1713398400,60821,44,3.7,3.8
1721174400,60821,33,21.9,23.3
1682121600,60821,42,2.5,2.6
1709769600,60821,43,5.2,5.5
1734048000,60821,54,25.5,25.8
1672963200,60821,51,3.7,4.1
1718323200,60821,35,2.6,2.7
1721347200,60821,30,25.8,27.5
1676764800,60821,50,3.0,3.3
1710720000,60821,45,7.7,7.6
1720915200,60821,28,17.8,18.6
1699660800,60821,60,19.7,20.5
1703116800,60821,61,9.1,9.5
1723939200,60821,40,12.8,12.7
1729382400,60821,50,4.2,4.1
1679097600,60821,41,5.2,5.8
1726876800,60821,31,2.3,2.3
1675123200,60821,42,15.3,16.9
1694736000,60821,40,8.8,8.9
1690156800,60821,26,15.1,15.3
1686787200,60821,50,21.5,21.9
1700870400,60821,52,11.9,12.8
1721088000,60821,28,9.2,9.6
1679356800,60821,36,7.2,7.6
1703721600,60821,54,16.5,17.4
1724198400,60821,34,6.5,6.4
1716595200,60821,49,2.1,2.2
1692576000,60821,38,87.4,86.7
1728691200,60821,43,9.2,9.1
1686096000,60821,32,7.7,7.9
1723248000,60821,32,28.5,28.5
1678060800,60821,44,6.1,6.8
1677542400,60821,51,7.6,8.6
1704153600,60821,57,10.9,11.5
1719446400,60821,45,4.6,4.6
1722816000,60821,46,28.9,29.0
1691884800,60821,37,7.9,8.0
1694304000,60821,41,5.5,5.6
1717977600,60821,40,5.0,5.1
1703635200,60821,54,13.2,14.0
1721520000,60821,30,35.0,36.9
1682467200,60821,41,1.5,1.6
1708732800,60821,49,3.3,3.5
1683936000,60821,39,7.1,7.3
1715040000,60821,49,4.3,4.3
1708992000,60821,39,1.5,1.7
1712707200,60821,48,3.3,3.3
1697846400,60821,54,14.5,14.7
1722988800,60821,42,22.3,22.4
1711929600,60821,38,4.2,4.2
1721692800,60821,32,35.3,37.0
1703030400,60821,62,5.8,6.1
1683331200,60821,61,1.7,1.8
1695945600,60821,51,0.7,0.7
1729900800,60821,50,17.0,16.7
1720742400,60821,29,14.0,14.7
1706659200,60821,62,6.7,7.1
1733270400,60821,49,14.7,14.9
1676937600,60821,49,0.5,0.7
1717027200,60821,46,0.9,0.9
1731024000,60821,52,43.3,43.3
1705363200,60821,38,6.8,12.2
1691712000,60821,41,3.4,3.5
1678320000,60821,37,5.5,6.2
1711843200,60821,39,3.3,3.3
1714867200,60821,47,6.3,6.4
1696464000,60821,47,4.2,4.4
1686528000,60821,42,12.5,12.7
1710547200,60821,47,3.8,3.9
1677974400,60821,47,6.5,7.7
1716508800,60821,54,1.9,1.9
1727654400,60821,31,1.7,1.7
1728518400,60821,46,4.2,4.1
1680739200,60821,35,2.1,2.4
1720396800,60821,32,10.5,10.4
1687478400,60821,36,2.4,3.0
1696550400,60821,49,5.3,5.4
1681862400,60821,41,3.1,3.3
1675900800,60821,50,6.6,7.0
1691539200,60821,45,22.8,22.8
1677888000,60821,50,2.9,3.2
1728432000,60821,43,11.7,11.6
1711238400,60821,53,3.7,4.0
1689638400,60821,24,3.2,3.4
1694476800,60821,45,9.9,10.1
1673395200,60821,60,16.9,17.6
1695513600,60821,46,13.1,13.3
1735516800,60821,62,5.5,6.0
1719360000,60821,38,3.7,3.7
1711324800,60821,45,4.8,5.0
1718841600,60821,39,3.3,3.5
1698969600,60821,59,62.7,64.6
1707264000,60821,59,7.3,8.3
1730246400,60821,48,17.9,17.4
1711670400,60821,50,1.3,1.4
1714780800,60821,33,3.8,3.8
1725148800,60821,37,5.8,5.7
1734307200,60821,56,11.8,12.1
1713484800,60821,41,7.0,7.3
1688601600,60821,31,10.4,10.7
1726272000,60821,44,7.1,6.9
1686355200,60821,53,5.7,5.9
1673913600,60821,61,5.1,5.5
1708819200,60821,47,0.4,0.5
1713571200,60821,28,3.5,3.6
1728345600,60821,42,11.5,11.4
1732924800,60821,51,17.5,17.6
1727568000,60821,42,3.8,3.7
1697587200,60821,48,5.4,5.5
1712188800,60821,42,4.8,4.8
1715990400,60821,37,2.4,2.6
1701216000,60821,50,11.0,12.0
1689379200,60821,40,38.1,38.4
1717891200,60821,39,4.8,4.8
1706140800,60821,61,16.7,17.6
1720483200,60821,33,24.2,23.6
1707696000,60821,61,8.6,9.2
1691020800,60821,23,11.6,11.8
1684108800,60821,35,5.0,5.1
1678924800,60821,45,2.7,3.1
1718150400,60821,24,1.5,1.6
1724112000,60821,33,9.6,9.4
1704844800,60821,51,1.5,1.6
1716163200,60821,43,5.8,6.0
1731369600,60821,59,11.4,11.3
1729123200,60821,57,4.5,4.6
1682208000,60821,37,3.5,3.6
1681516800,60821,42,4.0,4.4
1706572800,60821,63,3.0,3.2
1696118400,60821,54,1.4,1.5
1699747200,60821,58,5.9,6.2
1697328000,60821,54,6.7,6.8
1718755200,60821,44,2.2,2.4
1724716800,60821,42,8.1,7.9
1712275200,60821,54,3.6,3.7
1730160000,60821,49,15.4,15.3
1715385600,60821,36,8.0,7.9
1681948800,60821,36,2.7,2.9
1675555200,60821,58,3.7,4.5
1732665600,60821,58,12.9,13.0
1714694400,60821,44,1.1,1.2
1719532800,60821,43,0.7,0.7
1675209600,60821,48,28.3,30.3
1692316800,60821,25,28.8,28.8
1704585600,60821,61,7.3,8.0
1728172800,60821,42,6.4,6.5
1696982400,60821,60,2.3,2.4
1709251200,60821,51,0.7,0.7
1680048000,60821,31,3.3,4.1
1732752000,60821,57,22.9,23.4
1692835200,60821,41,10.5,10.7
1684454400,60821,46,37.7,37.9
1688515200,60821,29,8.2,8.5
1677196800,60821,29,2.7,3.5
1707350400,60821,56,5.5,5.9
1698796800,60821,48,45.4,47.3
1683590400,60821,45,2.7,2.8
1715299200,60821,37,6.2,6.3
1675296000,60821,49,21.5,23.3
1725840000,60821,32,41.7,41.4
1703376000,60821,53,8.6,9.2
1674604800,60821,53,20.7,22.0
1684627200,60821,43,17.9,18.2
1689552000,60821,29,4.3,4.4
1686700800,60821,55,5.5,5.7
