source_date,forecast_date,Forecast,days_ahead,model,current_mean_pm25,pred_mean_pm25,pred_delta_pm25
2026-03-31,2026-04-01,24H,1,baseline,39.54825919437873,39.54825919437873,0.0
2026-03-31,2026-04-01,24H,1,ridge,39.54825919437873,38.70088952389135,-0.8473696704873817
2026-03-31,2026-04-01,24H,1,scaled_ridge,39.54825919437873,39.113018767066585,-0.4352404273121451
2026-03-31,2026-04-01,24H,1,delta_ridge,39.54825919437873,38.50651680863866,-1.041742385740072
2026-03-31,2026-04-03,72H,3,baseline,39.54825919437873,39.54825919437873,0.0
2026-03-31,2026-04-03,72H,3,ridge,39.54825919437873,40.71503093118369,1.1667717368049608
2026-03-31,2026-04-03,72H,3,scaled_ridge,39.54825919437873,42.46791615651192,2.919656962133189
2026-03-31,2026-04-03,72H,3,delta_ridge,39.54825919437873,40.114165796576074,0.5659066021973445
